     time   lidar_F   lidar_R      gyro compass_x compass_y
  17.2750  2.635876  5.027359  0.112550 -0.389007  0.924640
  17.2800  2.784237  5.039623  0.109892 -0.407224  0.975275
  17.2850  2.580397  5.266216  0.102677 -0.416160  0.911640
  17.2900  2.752050  4.562688  0.106380 -0.421256  0.933041
  17.2950  2.738861  5.313773  0.100949 -0.379676  0.897808
  17.3000  2.858364  5.218377  0.096850 -0.398947  0.922911
  17.3050  2.598399  5.078190  0.100893 -0.389978  0.839877
  17.3100  2.561461  5.258249  0.096258 -0.402063  0.895563
  17.3150  2.805649  5.212623  0.099512 -0.450209  0.922365
  17.3200  2.763285  5.278310  0.106860 -0.420214  0.851833
  17.3250  2.797268  5.320506  0.104658 -0.410476  0.882071
  17.3300  2.764467  5.211268  0.096405 -0.398616  0.931307
  17.3350  2.659714  5.409400  0.108422 -0.398261  0.982644
  17.3400  2.694264  4.918610  0.099870 -0.412569  0.915229
  17.3450  2.639936  5.469757  0.093408 -0.406155  0.882702
  17.3500  2.642964  5.227848  0.102933 -0.436636  0.834319
  17.3550  2.619626  5.200097  0.106416 -0.438337  0.848208
  17.3600  2.602631  4.826627  0.100253 -0.417947  0.882537
  17.3650  2.443858  5.861318  0.101485 -0.378955  0.881092
  17.3700  2.463348  4.758307  0.105233 -0.413992  0.956677
  17.3750  2.763184  5.140278  0.107023 -0.409593  0.839563
  17.3800  2.609926  5.333419  0.108454 -0.404654  0.887842
  17.3850  2.396378  4.648451  0.123062 -0.402564  0.899012
  17.3900  2.495354  5.281991  0.113961 -0.403758  0.897947
  17.3950  2.926985  5.524006  0.120913 -0.393755  0.950835
  17.4000  2.545899  5.381447  0.116673 -0.421186  0.917649
  17.4050  2.787266  5.122280  0.131847 -0.444275  0.889841
  17.4100  2.538153  5.530676  0.124666 -0.417301  1.011187
  17.4150  2.476624  5.225088  0.119992 -0.397968  0.833142
  17.4200  2.400685  5.580068  0.121264 -0.429103  0.900528
  17.4250  2.764790  5.375688  0.127533 -0.432168  0.900388
  17.4300  2.532551  4.930028  0.122268 -0.445134  0.905900
  17.4350  2.769426  4.941716  0.130939 -0.395670  0.950547
  17.4400  2.680221  4.964976  0.126840 -0.463421  0.941277
  17.4450  2.682989  5.403211  0.124684 -0.376443  0.906280
  17.4500  2.546900  5.089997  0.124649 -0.413427  0.873857
  17.4550  2.718723  4.914806  0.113247 -0.443859  0.924467
  17.4600  2.803420  5.286336  0.127151 -0.444760  0.875499
  17.4650  2.366956  5.460828  0.116628 -0.433041  0.894028
  17.4700  2.626941  5.218441  0.121093 -0.436795  0.970184
  17.4750  2.641241  5.055487  0.115416 -0.444709  0.864171
  17.4800  2.554702  5.323531  0.121650 -0.424851  0.914484
  17.4850  2.808237  5.249849  0.119430 -0.466616  0.914378
  17.4900  2.750776  5.103760  0.114403 -0.426776  0.917019
  17.4950  2.532299  5.620528  0.113204 -0.412589  0.906574
  17.5000  2.706618  5.089410  0.123666 -0.416507  0.915386
  17.5050  2.643801  5.138544  0.128494 -0.395116  0.926173
  17.5100  2.511530  5.673419  0.116948 -0.415223  0.875669
  17.5150  2.503520  4.753700  0.123111 -0.455629  0.828225
  17.5200  2.521185  5.279997  0.128941 -0.448010  0.854209
  17.5250  2.459622  4.602506  0.132270 -0.458055  0.925147
  17.5300  2.624552  4.896619  0.126833 -0.413451  0.918610
  17.5350  2.475945  5.082713  0.124484 -0.434339  0.939918
  17.5400  2.766513  5.556900  0.120850 -0.465570  0.837973
  17.5450  2.683968  4.939715  0.125479 -0.429484  0.837583
  17.5500  2.705481  5.008866  0.125806 -0.463319  0.916416
  17.5550  2.549999  5.240350  0.131381 -0.460968  0.929641
  17.5600  2.576364  5.101884  0.137486 -0.462735  0.867253
  17.5650  2.601339  5.502137  0.134725 -0.424677  0.929106
  17.5700  2.480618  5.166367  0.119677 -0.466893  0.925188
  17.5750  2.515924  5.313236  0.139678 -0.405943  0.865576
  17.5800  2.469179  5.304251  0.133318 -0.451132  0.894282
  17.5850  2.475620  5.550413  0.112502 -0.462397  0.836121
  17.5900  2.561463  4.788962  0.132782 -0.455030  0.846399
  17.5950  2.683296  5.081688  0.133738 -0.466406  0.920306
  17.6000  2.457241  5.225903  0.131288 -0.426102  0.990892
  17.6050  2.588524  5.187890  0.152659 -0.447432  0.917419
  17.6100  2.558721  5.406582  0.127329 -0.455189  0.855331
  17.6150  2.443648  5.039188  0.138017 -0.417995  0.778483
  17.6200  2.284043  5.496393  0.124478 -0.444189  0.942926
  17.6250  2.580831  5.041887  0.143601 -0.451341  0.906767
  17.6300  2.396518  5.440420  0.143503 -0.462454  0.824094
  17.6350  2.443634  5.644353  0.135330 -0.453391  0.876726
  17.6400  2.477685  5.450135  0.136070 -0.474423  0.910406
  17.6450  2.598337  4.728936  0.117699 -0.449656  0.890541
  17.6500  2.428237  5.302345  0.131317 -0.461262  0.855453
  17.6550  2.662176  5.141569  0.141323 -0.477904  0.893410
  17.6600  2.417724  5.190299  0.139217 -0.441102  0.867502
  17.6650  2.785518  5.329831  0.127988 -0.464724  0.925107
  17.6700  2.540233  5.186676  0.136918 -0.464862  0.969060
  17.6750  2.185725  5.142079  0.135181 -0.472194  0.885739
  17.6800  2.507093  5.620055  0.132696 -0.527538  0.952902
  17.6850  2.712809  5.193107  0.130342 -0.476494  0.918289
  17.6900  2.583149  5.078313  0.135577 -0.450951  0.950994
  17.6950  2.699674  5.137959  0.131518 -0.479807  0.973845
  17.7000  2.608422  4.936648  0.146294 -0.472918  0.887133
  17.7050  2.649305  5.133190  0.146781 -0.416283  0.841524
  17.7100  2.593991  4.867443  0.132408 -0.473453  0.964186
  17.7150  2.498830  4.943506  0.133229 -0.457032  0.901354
  17.7200  2.455725  4.945655  0.146793 -0.423210  0.883515
  17.7250  2.364318  4.786586  0.135112 -0.446655  0.925626
  17.7300  2.659843  4.989976  0.149632 -0.434504  0.931710
  17.7350  2.522751  4.527709  0.143761 -0.487299  0.892933
  17.7400  2.270290  4.898915  0.156989 -0.510574  0.867011
  17.7450  2.631789  4.620866  0.140563 -0.418483  0.883446
  17.7500  2.553168  5.113661  0.148031 -0.490106  0.826378
  17.7550  2.531626  4.897015  0.137008 -0.418968  0.843007
  17.7600  2.816039  4.890546  0.138381 -0.483855  0.879749
  17.7650  2.637470  5.298997  0.149699 -0.482143  0.844368
  17.7700  2.296582  5.205981  0.145274 -0.456032  0.856626
  17.7750  2.519428  5.043609  0.138863 -0.489830  0.879966
  17.7800  2.460760  4.884347  0.141414 -0.452596  0.893118
  17.7850  2.528129  4.684040  0.139544 -0.446688  0.932695
  17.7900  2.619582  4.582146  0.130761 -0.478050  0.939989
  17.7950  2.413289  4.605666  0.126785 -0.492786  0.868120
  17.8000  2.679557  4.825467  0.136452 -0.485812  0.867380
  17.8050  2.480808  4.840642  0.142663 -0.451376  0.874708
  17.8100  2.617023  5.426290  0.137781 -0.482234  0.844727
  17.8150  2.481309  4.944584  0.144927 -0.471880  0.858749
  17.8200  2.492410  4.901176  0.143644 -0.469801  0.822596
  17.8250  2.557502  4.825319  0.151229 -0.471082  0.854555
  17.8300  2.665465  4.695782  0.135994 -0.503240  0.897282
  17.8350  2.707319  4.956201  0.128203 -0.450227  0.887391
  17.8400  2.617711  4.787327  0.137241 -0.452231  0.902203
  17.8450  2.542605  4.754559  0.150336 -0.469324  0.936843
  17.8500  2.258788  4.488374  0.146285 -0.484872  0.865770
  17.8550  2.450219  4.512238  0.155171 -0.476896  0.880587
  17.8600  2.404974  4.319162  0.149076 -0.487659  1.033684
  17.8650  2.461502  4.464454  0.146581 -0.498148  0.934296
  17.8700  2.548322  4.641141  0.157065 -0.491552  0.863942
  17.8750  2.616129  4.426449  0.149048 -0.489621  0.833036
  17.8800  2.778143  4.405608  0.143879 -0.490302  0.777485
  17.8850  2.389905  4.437838  0.142590 -0.493464  0.897615
  17.8900  2.416445  4.565908  0.151827 -0.511118  0.851284
  17.8950  2.565099  4.440661  0.133837 -0.463850  0.840549
  17.9000  2.495792  4.452374  0.137009 -0.540313  0.895888
  17.9050  2.317206  4.300109  0.152829 -0.513442  0.848217
  17.9100  2.286372  4.534386  0.143520 -0.473501  0.850902
  17.9150  2.551108  4.659960  0.143847 -0.485556  0.907285
  17.9200  2.375976  3.914417  0.147114 -0.455366  0.882399
  17.9250  2.541246  4.631333  0.143280 -0.460107  0.886887
  17.9300  2.473125  4.340789  0.146676 -0.558994  0.900240
  17.9350  2.402418  4.345765  0.145666 -0.503520  0.890675
  17.9400  2.192824  4.949610  0.150569 -0.445068  0.851377
  17.9450  2.278594  4.853376  0.145580 -0.465351  0.849091
  17.9500  2.508336  4.593184  0.151486 -0.492523  0.849802
  17.9550  2.396796  4.185561  0.148357 -0.482139  0.836295
  17.9600  2.280080  4.706559  0.158096 -0.468118  0.869472
  17.9650  2.499982  4.334302  0.160205 -0.502538  0.938185
  17.9700  2.510166  4.471226  0.160337 -0.524370  0.839674
  17.9750  2.278503  4.500521  0.140952 -0.491020  0.878549
  17.9800  2.582636  4.151238  0.149511 -0.507582  0.842781
  17.9850  2.341282  4.544207  0.152224 -0.490076  0.900275
  17.9900  2.360760  4.556720  0.155449 -0.500437  0.802945
  17.9950  2.359249  4.538049  0.159423 -0.487494  0.877006
  18.0000  2.439232  4.444523  0.147820 -0.499532  0.834535
  18.0050  2.413166  4.153391  0.143192 -0.532071  0.859457
  18.0100  2.569236  4.256934  0.145481 -0.488243  0.980335
  18.0150  2.571354  4.440030  0.161471 -0.507796  0.898807
  18.0200  2.201332  4.050599  0.149294 -0.503632  0.914667
  18.0250  2.149209  4.338835  0.143816 -0.510229  0.828265
  18.0300  2.567822  4.509931  0.166907 -0.518322  0.822956
  18.0350  2.604063  4.431622  0.163865 -0.485486  0.807771
  18.0400  2.463043  3.958581  0.153113 -0.499344  0.858772
  18.0450  2.540363  4.400088  0.163298 -0.454192  0.923544
  18.0500  2.356744  4.605181  0.163946 -0.489268  0.847841
  18.0550  2.380618  4.268222  0.162208 -0.498084  0.862711
  18.0600  2.298966  4.360827  0.141265 -0.507391  0.793733
  18.0650  2.225114  4.343933  0.164437 -0.496576  0.841804
  18.0700  2.307167  4.486698  0.154013 -0.532730  0.780321
  18.0750  2.519781  4.270359  0.156796 -0.488255  0.892962
  18.0800  2.588311  4.468803  0.158987 -0.499896  0.890675
  18.0850  2.429947  4.080969  0.150700 -0.525641  0.893974
  18.0900  2.323129  4.342389  0.156064 -0.487725  0.845700
  18.0950  2.516735  4.185440  0.143782 -0.553413  0.908155
  18.1000  2.323128  4.291914  0.139329 -0.530192  0.877688
  18.1050  2.312610  4.136857  0.159060 -0.491913  0.864594
  18.1100  2.373251  4.186804  0.142535 -0.550576  0.850703
  18.1150  2.344773  4.006941  0.153106 -0.509284  0.907062
  18.1200  2.368388  4.344057  0.147365 -0.468766  0.897772
  18.1250  2.614500  4.090789  0.151231 -0.514121  0.818244
  18.1300  2.408463  3.912367  0.150623 -0.473681  0.817817
  18.1350  2.374872  3.873154  0.158268 -0.501442  0.863081
  18.1400  2.416881  3.902781  0.165414 -0.517495  0.902199
  18.1450  2.192211  4.149299  0.160926 -0.551207  0.866937
  18.1500  2.187283  4.205729  0.153559 -0.529240  0.888335
  18.1550  2.388411  3.700598  0.167040 -0.555321  0.831119
  18.1600  2.450455  4.006301  0.160751 -0.561459  0.894075
  18.1650  2.276662  4.067510  0.149879 -0.526821  0.883953
  18.1700  2.436689  4.036975  0.156105 -0.489622  0.837607
  18.1750  2.340027  4.003238  0.164841 -0.487470  0.802583
  18.1800  2.307120  4.465589  0.156643 -0.513743  0.841335
  18.1850  2.346767  3.832985  0.164520 -0.483278  0.842630
  18.1900  2.362770  4.020530  0.150555 -0.523002  0.892204
  18.1950  2.317631  4.120356  0.143294 -0.486311  0.839492
  18.2000  2.528692  4.181609  0.147467 -0.493279  0.765282
  18.2050  2.181736  3.952571  0.151101 -0.514586  0.892597
  18.2100  2.134742  4.106344  0.164311 -0.587207  0.875870
  18.2150  2.344493  4.228797  0.160512 -0.525416  0.856837
  18.2200  2.117087  4.256025  0.165376 -0.486096  0.892456
  18.2250  2.362467  3.969007  0.139854 -0.547065  0.853879
  18.2300  2.266838  3.639799  0.154027 -0.522984  0.929309
  18.2350  2.298739  3.882990  0.157784 -0.520597  0.768168
  18.2400  2.540211  3.490465  0.154503 -0.539262  0.843064
  18.2450  2.410838  3.685281  0.138467 -0.550525  0.866868
  18.2500  2.131643  3.743138  0.140034 -0.507737  0.842344
  18.2550  2.281486  3.781976  0.159761 -0.562273  0.832466
  18.2600  2.177762  3.796570  0.146157 -0.509866  0.866942
  18.2650  2.034955  3.694016  0.144798 -0.519241  0.827043
  18.2700  2.474379  3.656242  0.143263 -0.506486  0.796657
  18.2750  2.243843  3.618734  0.154064 -0.568767  0.831243
  18.2800  2.306602  3.759952  0.171765 -0.565115  0.874003
  18.2850  2.334116  3.856448  0.154238 -0.506081  0.881988
  18.2900  2.359491  3.566062  0.150002 -0.557781  0.875265
  18.2950  2.251394  3.738548  0.133489 -0.571694  0.885676
  18.3000  2.353016  3.572625  0.149279 -0.538414  0.819854
  18.3050  2.372306  3.838630  0.148145 -0.596031  0.843060
  18.3100  2.490506  3.546571  0.155062 -0.506800  0.889087
  18.3150  2.452095  3.884822  0.142945 -0.563249  0.863717
  18.3200  2.357767  3.470450  0.153975 -0.529386  0.848854
  18.3250  2.357749  3.635449  0.149642 -0.607161  0.879488
  18.3300  2.285634  3.916914  0.148096 -0.544287  0.751043
  18.3350  2.292472  3.901181  0.140385 -0.524032  0.861379
  18.3400  2.515097  3.591706  0.144509 -0.517974  0.865473
  18.3450  2.449173  3.378139  0.145096 -0.583651  0.765831
  18.3500  2.386474  3.711421  0.141580 -0.547590  0.831582
  18.3550  2.390420  3.931285  0.152192 -0.548334  0.863848
  18.3600  2.087335  3.524165  0.158779 -0.500739  0.859767
  18.3650  2.489832  3.643099  0.147211 -0.548895  0.861910
  18.3700  2.145223  3.547118  0.148276 -0.523460  0.867059
  18.3750  2.484548  3.552002  0.138902 -0.505380  0.909190
  18.3800  2.398853  3.443224  0.148927 -0.604662  0.888779
  18.3850  2.442866  3.658739  0.144763 -0.506349  0.848218
  18.3900  2.319524  3.742378  0.130859 -0.530601  0.841861
  18.3950  2.395067  3.383179  0.137130 -0.497520  0.927651
  18.4000  2.483070  3.881132  0.136890 -0.552633  0.863688
  18.4050  2.399002  3.461979  0.152057 -0.570702  0.802840
  18.4100  2.326820  3.568921  0.142058 -0.545165  0.825460
  18.4150  2.288430  3.615948  0.134206 -0.531431  0.793088
  18.4200  2.272225  3.423275  0.133359 -0.554220  0.829482
  18.4250  2.336551  3.904630  0.150924 -0.573783  0.861052
  18.4300  2.543111  3.523012  0.140446 -0.551265  0.896051
  18.4350  2.207804  3.484994  0.136287 -0.556880  0.788531
  18.4400  2.247431  3.894173  0.137866 -0.613232  0.812860
  18.4450  2.306161  3.630828  0.136009 -0.532065  0.842151
  18.4500  2.488477  3.360828  0.133107 -0.553595  0.852471
  18.4550  2.308860  3.374256  0.148516 -0.552612  0.698358
  18.4600  2.381726  3.625288  0.131332 -0.545935  0.799053
  18.4650  2.502514  3.540878  0.132118 -0.526207  0.854838
  18.4700  2.109221  3.790595  0.128195 -0.533373  0.899135
  18.4750  2.437134  3.429422  0.125511 -0.518879  0.747161
  18.4800  2.323133  3.520058  0.125236 -0.566226  0.877384
  18.4850  2.321842  3.588212  0.126097 -0.550878  0.867889
  18.4900  2.266273  3.427876  0.137394 -0.555910  0.845605
  18.4950  2.351102  3.364980  0.130887 -0.582762  0.896787
  18.5000  2.361043  3.768861  0.121138 -0.618938  0.828994
  18.5050  2.264085  3.243050  0.130420 -0.530992  0.817982
  18.5100  2.349788  3.352932  0.124774 -0.558982  0.791867
  18.5150  2.416879  3.427466  0.127175 -0.560843  0.821178
  18.5200  2.475189  3.413731  0.133725 -0.524649  0.886127
  18.5250  2.253022  3.528072  0.120163 -0.578981  0.904633
  18.5300  2.251884  3.545211  0.119529 -0.549531  0.918630
  18.5350  2.428159  3.155727  0.133585 -0.539877  0.852117
  18.5400  2.206572  3.604035  0.116027 -0.551185  0.819725
  18.5450  2.378531  3.372382  0.120296 -0.563462  0.798852
  18.5500  2.208537  3.175423  0.118232 -0.556416  0.836341
  18.5550  2.204789  3.181489  0.123464 -0.574457  0.845884
  18.5600  2.372537  3.380305  0.123493 -0.564943  0.798893
  18.5650  2.194865  3.347805  0.136123 -0.592596  0.844889
  18.5700  2.478499  3.324944  0.124691 -0.625142  0.812231
  18.5750  2.193877  3.400619  0.134968 -0.605292  0.828307
  18.5800  2.298195  3.226640  0.129486 -0.580085  0.824375
  18.5850  2.380917  3.687856  0.133992 -0.536126  0.843440
  18.5900  2.147761  3.167878  0.121585 -0.548160  0.772640
  18.5950  2.237527  3.066622  0.123438 -0.535859  0.826809
  18.6000  2.443073  3.068281  0.127885 -0.554119  0.804233
  18.6050  2.171375  3.161985  0.123701 -0.618385  0.840715
  18.6100  2.088845  3.324846  0.130003 -0.593668  0.756606
  18.6150  2.203986  3.531891  0.131763 -0.552723  0.781573
  18.6200  2.210340  3.181433  0.124691 -0.568606  0.784508
  18.6250  2.296655  2.887234  0.135339 -0.570906  0.787333
  18.6300  2.023942  2.941986  0.124832 -0.607827  0.804607
  18.6350  2.307920  3.088229  0.125642 -0.556714  0.861972
  18.6400  2.104409  3.261474  0.126195 -0.594431  0.800462
  18.6450  2.126379  3.028469  0.129929 -0.564443  0.882290
  18.6500  2.175049  3.084653  0.119930 -0.534521  0.781353
  18.6550  2.193063  2.989678  0.123111 -0.554480  0.829981
  18.6600  2.430333  3.243265  0.123684 -0.573439  0.845911
  18.6650  2.199381  3.136243  0.120960 -0.664280  0.823531
  18.6700  2.258860  3.075311  0.125346 -0.591278  0.754147
  18.6750  2.087142  3.199230  0.127172 -0.569617  0.820952
  18.6800  2.249200  3.110470  0.125830 -0.560606  0.745691
  18.6850  2.170338  3.154918  0.122486 -0.583326  0.841022
  18.6900  2.391624  3.025467  0.124150 -0.554380  0.796986
  18.6950  2.233079  3.294156  0.121694 -0.590871  0.851313
  18.7000  2.169766  3.128734  0.115408 -0.617147  0.848289
  18.7050  2.166485  3.068352  0.108317 -0.575624  0.824524
  18.7100  2.249582  3.142136  0.129639 -0.553958  0.879879
  18.7150  2.280189  2.926097  0.122415 -0.595498  0.733716
  18.7200  2.105476  3.134475  0.116187 -0.634205  0.874339
  18.7250  2.421533  2.855555  0.117975 -0.607696  0.797186
  18.7300  2.210313  3.082802  0.111886 -0.621108  0.850415
  18.7350  2.353164  2.798337  0.111422 -0.596490  0.774247
  18.7400  2.262059  2.906004  0.111878 -0.576956  0.859897
  18.7450  2.369659  2.919647  0.123952 -0.612318  0.808950
  18.7500  2.169997  2.959351  0.106540 -0.602611  0.832332
  18.7550  2.213420  3.189786  0.110057 -0.594993  0.817911
  18.7600  2.123423  3.046947  0.112138 -0.559650  0.789368
  18.7650  2.269099  3.235114  0.118544 -0.605881  0.814443
  18.7700  2.100199  2.952860  0.106717 -0.595697  0.868704
  18.7750  2.191240  3.092131  0.117247 -0.596045  0.801834
  18.7800  2.355549  3.034512  0.109099 -0.622597  0.825706
